trip_id,route_id,bus_id,status,miss_reason,origin,destination,trip_start_time,trip_end_time,trip_start_min,trip_end_min,distance_km,predicted_energy_kwh,soc_before_trip,soc_after_trip,charge_requested,station_id,charger_id,charger_type,charging_power_kw,charge_start_time,charge_end_time,charge_start_min,charge_end_min,wait_time_min,charge_duration_min,charged_energy_kwh,charging_cost,currency,soc_after_charge
1884-2-448-0607,1884,CURBUS00136,completed,,[CTB] 天水围站 - 屏欣苑,[KMB] 天恒邨总站,06:07:00,06:25:00,367.0,385.0,2.67,5.312272331683284,0.853,0.8352924255610557,False,,,,0.0,,,,,0.0,0.0,0.0,0.0,,0.8352924255610557
1862-2-448-0609,1862,CURBUS00020,completed,,[LRTFeeder] 兆麟,[CTB] 屯门码头,06:09:00,06:30:00,369.0,390.0,4.5,10.614798373182566,0.828,0.7926173387560581,False,,,,0.0,,,,,0.0,0.0,0.0,0.0,,0.7926173387560581
1862-1-448-0611,1862,CURBUS00014,completed,,[CTB] 屯门码头,[LRTFeeder] 兆麟,06:11:00,06:32:00,371.0,392.0,5.11,12.703959679320423,0.826,0.7836534677355985,False,,,,0.0,,,,,0.0,0.0,0.0,0.0,,0.7836534677355985
1862-1-287-0612,1862,CURBUS00051,completed,,[CTB] 屯门码头,[LRTFeeder] 兆麟,06:12:00,06:33:00,372.0,393.0,5.11,7.11132375326476,0.826,0.8022955874891174,False,,,,0.0,,,,,0.0,0.0,0.0,0.0,,0.8022955874891174
1884-1-287-0613,1884,CURBUS00088,completed,,[KMB] 天恒邨总站,[CTB] 天水围站 - 屏欣苑,06:13:00,06:31:00,373.0,391.0,2.71,6.871019159396929,0.85,0.8270966028020103,False,,,,0.0,,,,,0.0,0.0,0.0,0.0,,0.8270966028020103
1884-2-287-0613,1884,CURBUS00118,completed,,[CTB] 天水围站 - 屏欣苑,[KMB] 天恒邨总站,06:13:00,06:31:00,373.0,391.0,2.67,3.877225985651043,0.85,0.8370759133811632,False,,,,0.0,,,,,0.0,0.0,0.0,0.0,,0.8370759133811632
1862-2-287-0613,1862,CURBUS00055,completed,,[LRTFeeder] 兆麟,[CTB] 屯门码头,06:13:00,06:34:00,373.0,394.0,4.5,8.929994180254806,0.826,0.796233352732484,False,,,,0.0,,,,,0.0,0.0,0.0,0.0,,0.796233352732484
1862-1-288-0615,1862,CURBUS00039,completed,,[CTB] 屯门码头,[LRTFeeder] 兆麟,06:15:00,06:36:00,375.0,396.0,5.11,11.602424547912175,0.825,0.7863252515069594,False,,,,0.0,,,,,0.0,0.0,0.0,0.0,,0.7863252515069594
1862-2-288-0615,1862,CURBUS00075,completed,,[LRTFeeder] 兆麟,[CTB] 屯门码头,06:15:00,06:36:00,375.0,396.0,4.5,6.909527294613796,0.824,0.8009682423512873,False,,,,0.0,,,,,0.0,0.0,0.0,0.0,,0.8009682423512873
1884-1-287-0616,1884,CURBUS00143,completed,,[KMB] 天恒邨总站,[CTB] 天水围站 - 屏欣苑,06:16:00,06:34:00,376.0,394.0,2.71,6.84001007831085,0.849,0.8261999664056304,False,,,,0.0,,,,,0.0,0.0,0.0,0.0,,0.8261999664056304
